station_name,station_id,station_lat,station_lng
Public Rack - Tripp Ave & North Ave,1057,41.91,-87.73
Public Rack - Ashland Ave & 83rd St,993,41.74,-87.66
Langley Ave & 105th Pl,610,41.7,-87.61
Jeffery Blvd & 83rd St,667,41.74,-87.58
Public Rack - Laporte Ave & Armitage Ave,966,41.92,-87.75
Kildare Ave & Division Ave,868,41.9,-87.73
Laflin St & 79th St,886,41.75,-87.66
Public Rack - Division St & Christiana Ave,1054,41.9,-87.71
Paul Revere Elementary School,731,41.76,-87.6
Public Rack - Pulaski Rd & Polk St,962,41.87,-87.73
Public Rack - Ave L & 105th St,981,41.7,-87.54
Public Rack - Kostner Ave & Wrightwood Ave,1018,41.93,-87.74
East End Ave & 75th St,733,41.76,-87.58
Kedzie & 103rd St - West,686,41.71,-87.7
Public Rack - Kedvale Ave & 26th St,1068,41.84,-87.73
Public Rack - Crandon Ave & 80th St,945,41.75,-87.57
Public Rack - Kedvale Ave & 63rd St,1032,41.78,-87.73
Public Rack - Kedzie Ave & Chicago Ave,1055,41.9,-87.71
Public Rack - Ewing Ave & 95th St,982,41.72,-87.54
Public Rack - Kedzie Ave & 62nd Pl,1038,41.78,-87.7
Public Rack - Roscoe St & Osceola Ave,970,41.94,-87.81
Public Rack - Pulaski Rd & 65th St,1033,41.77,-87.72
Public Rack - Grand Ave & Lawndale Ave,1053,41.9,-87.72
Public Rack - Kenneth Ave & 63rd St E,1034,41.78,-87.73
Public Rack - Central Park Ave & Fulton Blvd,1061,41.89,-87.72
Public Rack - Maplewood Ave & 47th St,1047,41.81,-87.69
Public Rack - Homan Ave & Lake St,1060,41.88,-87.71
Public Rack - Lawndale Ave & 23rd St,1070,41.85,-87.72
Public Rack - Brainerd Park,1023,41.73,-87.65
Public Rack - Western Ave & 47th Pl,1048,41.81,-87.68
Public Rack - Talman Ave & Pershing Rd,1040,41.82,-87.69
Public Rack - Pulaski Rd & Grenshaw St,1067,41.87,-87.73
Public Rack - Sawyer Ave & Chicago Ave,1056,41.9,-87.71
Public Rack - Union Ave & 111th St,974,41.69,-87.64
Public Rack - Oakley Ave & 50th Pl,1046,41.8,-87.68
William Rainey Harper High School,740,41.77,-87.67
Public Rack - Hoyne Ave & 51st St,1045,41.8,-87.68
Public Rack - Homan Ave & Roosevelt,1065,41.87,-87.71
Public Rack - Kildare Ave & North Ave,1058,41.91,-87.73
Public Rack - Lawndale & 63rd St,1030,41.78,-87.71
Public Rack - Washington Park Ct & 51st St,1072,41.8,-87.62
Public Rack - Throop St & 109th Pl,876,41.69,-87.65
Public Rack - Komensky Ave & 63rd St,1031,41.78,-87.72
Public Rack - Kedzie Ave & 54th Pl,1050,41.79,-87.7
Public Rack - Maplewood Ave & 63rd St,1029,41.78,-87.69
Public Rack - West Chatham Park,656,41.75,-87.63
Public Rack - Fairfield Ave & 63rd St,1027,41.78,-87.69
Public Rack - Laflin St &51st ST,1042,41.8,-87.66
Public Rack - Bishop St & 81st St,884,41.75,-87.66
Public Rack - Western Ave & 104th St - West,688,41.7,-87.68
Public Rack - Keef Ave & South Chicago Ave,747,41.77,-87.61
Public Rack - Independence Blvd & Roosevelt,1063,41.87,-87.72
Public Rack - Percy Julian HS,602,41.71,-87.65
Public Rack - Vincennes Ave & 95th St,619,41.72,-87.65
Public Rack - Ewing Ave & 102nd St,983,41.71,-87.54
Public Rack - Stony Island & 95th St,701,41.72,-87.58
Public Rack - St Louis Ave & Flournoy St,1066,41.87,-87.71
Wells St & Institute Pl,22001,41.89737986072316,-87.63442039489746
Public Rack - Cottage Grove Ave & 89th Pl,879,41.73,-87.6
Green St & Madison Ave*,chargingstx07,41.88182737657135,-87.64883190393448
Loomis St & Lexington St*,chargingstx06,41.87216831488104,-87.66154959797859
Public Rack - Garfield Park Conservatory,1059,41.89,-87.72
Public Rack - Loomis Blvd & 47th St,1043,41.81,-87.66
Public Rack - Whipple St & 63rd St,1028,41.78,-87.7
Public Rack - Avenue J & 102nd St,635,41.71,-87.53
Public Rack - Ewing Ave & 96th St S,1022,41.72,-87.54
Public Rack - Houston Ave & 130th St,936,41.66,-87.55
Public Rack - Ashland Ave & 74th St,1071,41.76,-87.66
Hastings LWS,2059,41.86,-87.68
Public Rack - Peoria St & 60th St,769,41.79,-87.65
Public Rack - Vincennes Ave & 99th St,616,41.71,-87.65
Elizabeth St & Randolph St,23001,41.88,-87.66
Halsted St & Fulton St,23003,41.89,-87.65
Stony Island Ave & 63rd St,653B,41.78,-87.59
Public Rack - California Ave & Touhy Ave - midblock,477,42.01,-87.7
Francisco Ave & Chicago Ave,411,41.9,-87.7
Lincoln Ave & Byron St,23002,41.95,-87.68
"Public Rack - Senka ""Edward Duke"" Park",773,41.79,-87.71
410,410,41.9,-87.69
Hamlin Ave & Grand Ave,372,41.9,-87.72
Public Rack - Homan Ave & 62nd Pl,1037,41.78,-87.71
Public Rack - Avers & Lawrence,1226.0,41.9684015,-87.72449916666666
Public Rack - Damen & 87th,1274.0,41.74,-87.67
Public Rack - Christiana & Lincoln,1217.0,41.99,-87.71
Public Rack - 63rd Pl & Narraganssett Ave,1085.0,41.776567936,-87.782092452
Public Rack - Damen & 81st,1272.0,41.74664247,-87.673146129
Public Rack - Linder Ave & 64th Pl,1084.0,41.77544868,-87.758030295
Public Rack - Pulaski & 74th,1255.0,41.76,-87.72
Public Rack - S. New England/ W. 65th,1228.0,41.77,-87.79
Public Rack - Canfield & Victoria,1183.0,41.98,-87.82
Public Rack - Lotus Ave & Lawrence Ave,1124.0,41.97,-87.76
Public Rack - Western & 83rd,1271.0,41.74356183333333,-87.6828015
Public Rack - Milwaukee Ave & Lawrence Ave,1123.0,41.97,-87.76
Public Rack - Olmstead Ave & Oliphant Ave,1155.0,42.0023067,-87.817114353
Public Rack - Touhy Ave & Oconto Ave,1172.0,42.011797667,-87.807577372
Public Rack - Milwaukee Ave & Culyer Ave,1110.0,41.95,-87.75
Public Rack - Peterson Ave & Milwaukee Ave,1145.0,41.99,-87.78
Public Rack - Kenton & Lawrence,1223.0,41.97,-87.74
Public Rack - Mason & Archer,1237.0,41.79,-87.77
Public Rack - Holbrook St & Milwaukee Ave,1141.0,41.99,-87.78
Public Rack - Lockwood & Archer,1235.0,41.8,-87.76
Public Rack - Austin & 62nd,1238.0,41.779664,-87.77139566666666
Public Rack - William J Onahan Public School,1136.0,41.99,-87.79
Public Rack - Kimball & Ardmore,1219.0,41.99,-87.71
Public Rack - Meade Ave & Archer Ave,1097.0,41.794090986,-87.774046779
Public Rack - Kilpatrick & Elston,1224.0,41.97,-87.74
Public Rack - Austin & Higgins,1201.0,41.97,-87.78
Public Rack - Cumberland & Catherine,1182.0,41.97715497,-87.836491942
Public Rack - Sacramento & 71st,1248.0,41.764396,-87.6977995
Public Rack - Harlem and W. 59th,1241.0,41.784905,-87.80105533333334
Public Rack - Kedvale Ave & Peterson Ave,1147.0,41.99020883333333,-87.73229166666667
Public Rack - Lavergne & Lawrence,1203.0,41.967902333333335,-87.752531
Public Rack - Neva & Foster,1189.0,41.97482121,-87.805980802
Public Rack - Northwest Hwy & Neva Ave,1157.0,42.0,-87.81
Public Rack - Parkside & Archer,1236.0,41.8,-87.76
Public Rack - California & 71st,1246.0,41.764715552,-87.693081021
Public Rack - Elston Ave & Kenneth Ave,1129.0,41.97,-87.74
Public Rack - Laramine Ave & Winnemac Ave,1126.0,41.97,-87.76
Public Rack - Natoma Ave & 61st St,1088.0,41.78,-87.79
Public Rack - Milwaukee Ave & Pensacola Ave,1112.0,41.959509,-87.75334816666667
Public Rack - Sayer & Northwest Hwy,1177.0,41.99,-87.8
Public Rack - 56th St & Mulligan Ave,1092.0,41.79,-87.78
Public Rack - Linder & Elston,1206.0,41.98,-87.77
Public Rack - Homan & 79th,1264.0,41.75,-87.71
Public Rack - 82nd st & Kedzie Ave,1076.0,41.74333583333333,-87.7023555
Public Rack - Linder & 51st,1234.0,41.8,-87.76
Public Rack - Leoti Ave & Central Ave (south),1167.0,42.0,-87.76
Public Rack - Harlem & Palatine,1178.0,42.0,-87.81
Public Rack - Kostner & Peterson,1213.0,41.99,-87.74
Public Rack - Forest Glen & Peterson,1212.0,41.99,-87.74
Public Rack - Winona St & Elston Ave,1122.0,41.97,-87.75
Public Rack - 63rd St and Nagle Ave,1086.0,41.7776095,-87.782204
Public Rack - Normandy Ave & Archer Ave,1089.0,41.79,-87.79
Public Rack - Hermitage & 83rd St,712,41.74,-87.67
Public Rack - Leader & Caldwell,1209.0,41.99,-87.75
Public Rack - Central Park & Peterson,1218.0,41.99013516666667,-87.7187125
Public Rack - Milwaukee Ave & Higgins Ave,1121.0,41.968605161,-87.761269212
Public Rack - Monticello & Lawrence,1227.0,41.97,-87.72
Public Rack - Lawrence Ave & Kimball Ave,1132.0,41.97,-87.71
Public Rack - Nina Ave & Avondale Ave,1137.0,41.99,-87.8
Public Rack - Mulligan Ave & 56th St,1091.0,41.79,-87.78
Public Rack - Irving Park Rd & Leclaire Ave,1113.0,41.95,-87.75
Public Rack - St Louis & Lincoln,1216.0,41.995829666666666,-87.71611466666667
Public Rack - Natoma Ave & Bryn Mawr Ave,1140.0,41.98,-87.79
Public Rack - Springfield Ave & Lawrence Ave,1131.0,41.968324,-87.7256585
Public Rack - Overhill Ave & Touhy Ave,1171.0,42.011488318,-87.819081783
Public Rack - Central Ave & Pensacola Ave,1102.0,41.959992647,-87.767214417
Public Rack - California & 87th,1266.0,41.74,-87.69
Public Rack - Karlov Ave & Lawrence Ave,1127.0,41.97,-87.73
Public Rack - Milwaukee Ave & Kennedy Expy,1125.0,41.97,-87.76
Public Rack - Rockwell Ave & 71st St,1081.0,41.76,-87.69
Public Rack - Pulaski Rd & 83rd St,1074.0,41.74,-87.72
Public Rack - 4810 Keeler Ave,1128.0,41.97,-87.73
Public Rack - Artesian & 71st,1245.0,41.76,-87.68
Public Rack - St Louis & 83rd,1261.0,41.74,-87.71
Public Rack - Kostner & Bryn Mawr,1220.0,41.98,-87.74
Public Rack - Norwood Park,1194.0,41.98657866666667,-87.79387516666667
Public Rack - Columbus & 79th,1263.0,41.75,-87.7
Public Rack - Central Park & Bryn Mawr,1222.0,41.98,-87.72
Public Rack - Newcastle & Archer,1230.0,41.79,-87.79
Public Rack - Imlay & Milwaukee,1176.0,41.998982,-87.789556
Public Rack - Nashotah & Northwest Hwy,1195.0,41.98811933333333,-87.79132466666667
Public Rack - Elizabeth St & 115th St,874,41.684885502,-87.652765155
Public Rack - Bryn Mawr Ave & Spaulding Ave,1150.0,41.98295666666667,-87.71155816666666
Public Rack - Hiawatha Ave & Minnehaha Ave,1168.0,42.0,-87.76
Public Rack - Mango & Higgins,1202.0,41.97,-87.77
Public Rack - Cicero & Rosemont,1210.0,41.99575766666667,-87.74857516666667
Public Rack - S. Kilpatrick and W. 79th,1257.0,41.749292833333335,-87.73961083333333
Public Rack - Nordica & Archer,1229.0,41.79,-87.8
Public Rack - Devon Ave & Central Ave,1165.0,42.0,-87.76
Public Rack - Mont Clare Ave & Higgins Ave,1118.0,41.98060266666667,-87.80504483333333
Public Rack - Oketo & Northwest Hwy,1179.0,42.0,-87.81
Public Rack - Harlem & Summerdale,1188.0,41.98,-87.81
Public Rack - Kimball Ave & Lawrence Ave,1134.0,41.97,-87.71
Public Rack - Neenah & Archer,1231.0,41.79,-87.79
Public Rack - McVicker & 52nd,1233.0,41.8,-87.77
Public Rack - Minnehaha Ave & Devon Ave,1166.0,42.0,-87.76
Public Rack - Hiawatha & Mendota,1175.0,42.01,-87.78
Public Rack - 61st St & Melvina Ave,1093.0,41.78,-87.78
Public Rack - Ozanam Ave & Devon Ave,1154.0,42.0,-87.82
Public Rack - Milwaukee Ave & Catalpa Ave,1120.0,41.977217674,-87.769011378
Public Rack - Oakley & 79th Pl,716,41.74927,-87.67935033333333
Public Rack - 83rd Pl & Kedzie Ave N,1077.0,41.74,-87.7
Public Rack - Kedzie Ave & 83rd St,1079.0,41.74,-87.7
Public Rack - Mobile Ave & Archer Ave,1095.0,41.79,-87.78
Public Rack - Rutherford & 53rd,1232.0,41.8,-87.79
Public Rack - S Menard & W 63rd,1239.0,41.78,-87.77
Public Rack - Parkside & 63rd,1240.0,41.78,-87.76
Public Rack - Keating & Peterson,1211.0,41.9901375,-87.74719233333333
Public Rack - Neenah & Dakin,1190.0,41.95,-87.79
Public Rack - Higgins Ave & Neva Ave,1135.0,41.98,-87.81
Public Rack - Springfield & 71st,1254.0,41.76,-87.72
Public Rack - Austin Ave & Archer Ave,1096.0,41.79,-87.77
Public Rack - Irving Park Rd & Austin Ave,1104.0,41.95,-87.78
Public Rack - Sayre Ave & 59th St,1087.0,41.78,-87.8
Public Rack - Osceola Ave & Touhy Ave,1174.0,42.01,-87.81
Public Rack - Haft Ave & Milwaukee Ave,1142.0,42.0,-87.79
Public Rack - Nagel & Higgins,1199.0,41.98,-87.79
Public Rack - Minuteman Park,1090.0,41.79,-87.76
Public Rack - Kostner & 83rd,1259.0,41.74,-87.73
Public Rack - Central & Prescott,1208.0,41.992841166666665,-87.76558666666666
Public Rack - Lowe Park,817,41.799389958,-87.641551137
Public Rack - Melvina Ave & Montrose Ave,1100.0,41.96,-87.78
Public Rack - Milwaukee Ave & Leland Ave,1115.0,41.966111,-87.75934716666667
Public Rack - Brooks Park,1169.0,42.0,-87.81
Public Rack - Troy & 71st,1252.0,41.76,-87.7
Public Rack - Central Ave & Lawrence Ave,1119.0,41.97,-87.77
Public Rack - Odell & Talcott,1187.0,41.987238833333336,-87.81012733333333
Public Rack - Delphina & Foster,1181.0,41.97,-87.84
Public Rack - Central & Berteau,1191.0,41.95687266666667,-87.7673685
Public Rack - Irving Park Rd & Menard Ave,1103.0,41.95320466666666,-87.772199
Public Rack - Bernard St & Foster Ave,1133.0,41.975584865,-87.712955952
Public Rack - Ford City Mall,1243.0,41.757144833333335,-87.74141116666667
Public Rack - Leamington & Elston,1204.0,41.9779205,-87.75631483333333
Public Rack - Kenneth & Carmen,1225.0,41.97,-87.74
Public Rack - Leland Ave & Melvina Ave,1099.0,41.965833545,-87.782221437
Public Rack - Melvina & Foster,1200.0,41.98,-87.78
Public Rack - Neola & Northwest Hwy,1193.0,41.990291238,-87.795390368
Public Rack - Horner & 85th,1273.0,41.74,-87.67
Public Rack - Central & Leland,1192.0,41.97,-87.77
Public Rack - N. Oakview and W. Gregory St,1180.0,41.98,-87.84
Public Rack - Pulaski & 84th,1260.0,41.74,-87.72
Public Rack - Cicero & 64th,1242.0,41.78,-87.74
Public Rack - 63rd St and Natoma Ave,1082.0,41.777940869,-87.787454724
Public Rack - Oak Park & Higgins,1198.0,41.98,-87.8
Public Rack - Cicero Ave & Belle Plaine Ave,1108.0,41.96,-87.75
Public Rack - Pulaski & Rosemont,1214.0,42.0,-87.73
Public Rack - Western Blvd & 53rd St,820,41.797007442,-87.683412433
Public Rack - Lynch & Elston,1205.0,41.980998166666666,-87.76135033333334
Public Rack - Devon Ave & Minnehaha Ave (east),1159.0,41.997396,-87.7627925
Public Rack - Oak Park Ave & Foster Ave,1116.0,41.97,-87.81
Public Rack - Ave N & 106th St,978,41.70266583333333,-87.53865683333333
Public Rack - Kedzie & 73rd,1249.0,41.760724833333335,-87.7024125
Public Rack - W. Talcott & N. Oriole,1185.0,41.99,-87.82
Public Rack - Bryn Mawr Ave & Milwaukee Ave,1146.0,41.98,-87.77
Public Rack - Springfield & 79th,1256.0,41.75,-87.72
Public Rack - Ozman & Talcott,1184.0,41.99,-87.82
Public Rack - Western & 79th,1269.0,41.750894427,-87.682666898
Public Rack - Ottowa Ave & Touhy Ave,1170.0,42.01,-87.82
Public Rack - Nordica Ave & Higgins Ave,1117.0,41.98,-87.8
Public Rack - Avers & Granville,1215.0,41.993727666666665,-87.7249005
Wilton Ave & Diversey Pkwy*,chargingstx2,41.932418,-87.652705
Public Rack - Milwaukee Ave & Warner Ave,1107.0,41.956324816,-87.750895023
Public Rack - South Shore High School,734,41.7561805,-87.579701
Public Rack - Miami Ave & Milwaukee Ave,1144.0,41.991432333333336,-87.78209983333333
Public Rack - Western & 74th,1244.0,41.759169666666665,-87.68331633333334
Public Rack - Throop St & 48t ST,1041,41.806977153,-87.657752872
Public Rack - Northwest Hwy & Bryn Mawr,1197.0,41.982976794,-87.782927036
Public Rack - Peterson Park,1277.0,41.9787105,-87.75551333333334
Public Rack - Parkside & Elston,1207.0,41.98576166666667,-87.769767
Public Rack - Pulaski & Ardmore,1221.0,41.98560283333333,-87.72843166666667
Public Rack - Kedzie & 71st,1251.0,41.764268994,-87.702945352
Public Rack - Normandy Ave & Raven St,1138.0,41.99376166666666,-87.79232
Public Rack - Lemont Ave & Keating Ave,1149.0,41.99136666666666,-87.746917
OH Charging Stx - Test,OH Charging Stx - Test,41.863618612,-87.679668069
OH - BONFIRE - TESTING,6.21.23 OLD HASTINGS,41.863618612,-87.679668069
Public Rack - Milwaukee Ave & Sunnyside Ave,1109.0,41.962579012,-87.756023645
Public Rack - Homan & 77th,1265.0,41.75346183333333,-87.706966
Public Rack - Devon Ave & Kinzua Ave,1164.0,41.99743983333333,-87.76463116666666
Public Rack - St Louis & Columbus,1262.0,41.74526383333333,-87.70919
Public Rack - Irving Park Rd & Melvina Ave,1106.0,41.952927709,-87.780765891
Public Rack - Michigan Ave & 125th Pl,926,41.666395,-87.619933
Public Rack - Hollywood Park,1276.0,41.98929,-87.71182
Public Rack - Elston Ave & Gunnison St,1130.0,41.968546271,-87.740617871
Public Rack - Michigan Ave & 67th St,997,41.77199633333333,-87.6216385
Public Rack - Pratt Ave & Odell Ave,1152.0,42.0044152,-87.8110539
Public Rack - Wilbur Wright College South,1280.0,41.95828,-87.78745
Public Rack - Northwest Hwy & Highland Ave,1158.0,41.995949,-87.805159
Public Rack - Mason Ave & Archer Ave,1094.0,41.794190168,-87.771516204
Public Rack - Mason Ave & Milwaukee Ave,1143.0,41.9857305,-87.77722466666667
Public Rack - Damen Ave & 84th St,713,41.7402605,-87.6729595
Public Rack - Norwood Park Station ,1275.0,41.991947293,-87.799153686
Public Rack - Normal Blvd & 61st Pl,908,41.782055259,-87.637477517
Public Rack - Montrose Ave & Lavergne Ave,1114.0,41.96058216666667,-87.751701
Public Rack - Irving Park Rd & Parkside Ave,1105.0,41.95312716666667,-87.68838
Public Rack - Mulligan & Northwest Hwy,1196.0,41.98552227,-87.786707759
Public Rack - Pulaski Rd & Stevens Ave,1148.0,41.9911065,-87.72894283333333
Public Rack - Richard Daley College,1279.0,41.75486,-87.72364
Public Rack - Oketo & Talcott,1186.0,41.988596,-87.812525
Public Rack - Hamlin & 72nd,1253.0,41.762566,-87.717515
